"long","lat","unique_squirrel_id","shift","date","age","primary_fur_color","activities","interaction","lat_long"
-73.9693841004072,40.7704148658294,"8I-PM-1013-06","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9693841004072 40.7704148658294)"
-73.9708628933624,40.7725630886784,"10F-PM-1019-08","PM",10192018,"Adult","Gray","running","runs away","POINT (-73.9708628933624 40.7725630886784)"
-73.9598350385541,40.7973274000224,"38A-PM-1013-04","PM",10132018,"Adult","Gray","climbing","indifferent","POINT (-73.9598350385541 40.7973274000224)"
-73.969784066769,40.7766940405403,"14E-AM-1008-11","AM",10082018,"Adult","Gray","eating","indifferent","POINT (-73.969784066769 40.7766940405403)"
-73.9763593390732,40.7717297058549,"7C-AM-1012-03","AM",10122018,"Adult","Gray","foraging","indifferent","POINT (-73.97635933907321 40.7717297058549)"
-73.9759510842771,40.769288289111,"5D-AM-1020-04","AM",10202018,"Adult","Gray","foraging","indifferent","POINT (-73.9759510842771 40.76928828911101)"
-73.9531041906469,40.7919916819219,"36I-PM-1007-02","PM",10072018,"Adult","Gray","running","approaches","POINT (-73.9531041906469 40.7919916819219)"
-73.9743369068254,40.7675726965985,"3F-AM-1006-11","AM",10062018,"Juvenile","Cinnamon","eating","runs away","POINT (-73.9743369068254 40.7675726965985)"
-73.9614599022015,40.7945181285991,"35A-PM-1013-11","PM",10132018,"Juvenile","Cinnamon","running","runs away","POINT (-73.9614599022015 40.7945181285991)"
-73.9768867959365,40.7734803954589,"8B-PM-1012-01","PM",10122018,"Adult","Gray","running","runs away","POINT (-73.9768867959365 40.7734803954589)"
-73.9762227323096,40.768453603768,"3E-PM-1008-02","PM",10082018,"Adult","Gray","foraging","indifferent","POINT (-73.9762227323096 40.768453603768)"
-73.97348276186,40.7656171832911,"2H-PM-1006-02","PM",10062018,"Adult","Gray","eating","indifferent","POINT (-73.97348276186 40.7656171832911)"
-73.9562946873694,40.7938593012595,"36F-AM-1017-01","AM",10172018,"Adult","Gray","running","runs away","POINT (-73.9562946873694 40.7938593012595)"
-73.9794481602391,40.770638572864,"4A-AM-1007-03","AM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9794481602391 40.770638572864)"
-73.9711001278389,40.7787466095841,"15C-PM-1017-01","PM",10172018,"Adult","Gray","running","runs away","POINT (-73.9711001278389 40.7787466095841)"
-73.972179947936,40.7810042827198,"17A-PM-1013-02","PM",10132018,"Adult","Gray","eating","indifferent","POINT (-73.972179947936 40.7810042827198)"
-73.9809688694074,40.7688535974878,"2A-PM-1019-06","PM",10192018,"Adult","Gray","foraging","indifferent","POINT (-73.9809688694074 40.7688535974878)"
-73.9601851468038,40.7968698151479,"38A-AM-1019-05","AM",10192018,"Adult","Gray","foraging","approaches","POINT (-73.9601851468038 40.7968698151479)"
-73.9775571403892,40.7665316585198,"1E-PM-1007-03","PM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9775571403892 40.7665316585198)"
-73.9550235589287,40.7951312356844,"38F-AM-1018-03","AM",10182018,"Adult","Gray","running","runs away","POINT (-73.9550235589287 40.7951312356844)"
-73.9799302952205,40.7677207209798,"1B-PM-1019-02","PM",10192018,"Adult","Gray","running","indifferent","POINT (-73.9799302952205 40.7677207209798)"
-73.9704121989487,40.7824040236981,"19A-PM-1013-02","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9704121989487 40.7824040236981)"
-73.9564599077179,40.7965185098695,"39D-PM-1012-01","PM",10122018,"Adult","Gray","running","indifferent","POINT (-73.9564599077179 40.7965185098695)"
-73.969628583287,40.7704067797932,"8H-AM-1017-03","AM",10172018,"Adult","Gray","running","indifferent","POINT (-73.969628583287 40.7704067797932)"
-73.962800448652,40.7915532640139,"31B-PM-1007-03","PM",10072018,"Juvenile","Gray","foraging","indifferent","POINT (-73.962800448652 40.7915532640139)"
-73.9501457233643,40.797094356558,"42I-PM-1014-01","PM",10142018,"Adult","Cinnamon","climbing","indifferent","POINT (-73.9501457233643 40.797094356558)"
-73.9744917362668,40.77783887377,"13A-AM-1017-02","AM",10172018,"Adult","Gray","running","indifferent","POINT (-73.9744917362668 40.77783887377)"
-73.9588339897601,40.7848084865431,"26I-PM-1010-06","PM",10102018,"Adult","Gray","climbing","indifferent","POINT (-73.9588339897601 40.7848084865431)"
-73.9690174442945,40.7817617696508,"19C-PM-1018-05","PM",10182018,"Adult","Gray","running","approaches","POINT (-73.9690174442945 40.7817617696508)"
-73.9657764490284,40.7811923229286,"20F-PM-1007-10","PM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9657764490284 40.7811923229286)"
-73.9748962681637,40.76787782717,"4F-PM-1013-02","PM",10132018,"Adult","Gray","running","indifferent","POINT (-73.9748962681637 40.76787782717)"
-73.9745141185576,40.7691479781207,"5E-AM-1008-01","AM",10082018,"Adult","Gray","eating","indifferent","POINT (-73.9745141185576 40.7691479781207)"
-73.9775068915715,40.7664424394736,"1E-AM-1006-01","AM",10062018,"Adult","Gray","foraging","indifferent","POINT (-73.9775068915715 40.7664424394736)"
-73.9577919365342,40.7960853285059,"38C-PM-1014-08","PM",10142018,"Adult","Gray","running","runs away","POINT (-73.9577919365342 40.7960853285059)"
-73.9682760864462,40.7780727569417,"16E-PM-1018-04","PM",10182018,"Adult","Gray","foraging","indifferent","POINT (-73.9682760864462 40.7780727569417)"
-73.9687214684206,40.7792841720164,"17D-AM-1008-07","AM",10082018,"Adult","Gray","running","indifferent","POINT (-73.9687214684206 40.7792841720164)"
-73.9618094076328,40.7944097368153,"35A-PM-1013-03","PM",10132018,"Adult","Gray","running","runs away","POINT (-73.9618094076328 40.7944097368153)"
-73.9632238528617,40.7920328991252,"32B-PM-1010-02","PM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9632238528617 40.7920328991252)"
-73.9566300789162,40.7993692120774,"42C-PM-1013-06","PM",10132018,"Adult","Gray","climbing","indifferent","POINT (-73.9566300789162 40.7993692120774)"
-73.9551923408239,40.7968302661402,"40E-PM-1017-01","PM",10172018,"Adult","Gray","foraging","indifferent","POINT (-73.9551923408239 40.7968302661402)"
-73.9692271132136,40.777528508844,"15E-PM-1008-04","PM",10082018,"Adult","Gray","climbing","indifferent","POINT (-73.9692271132136 40.777528508844)"
-73.9658867660358,40.7756523577509,"15H-PM-1008-06","PM",10082018,"Juvenile","Cinnamon","eating","indifferent","POINT (-73.9658867660358 40.7756523577509)"
-73.9734206435334,40.7657854684194,"2H-PM-1006-01","PM",10062018,"Adult","Gray","eating","indifferent","POINT (-73.9734206435334 40.7657854684194)"
-73.974596903918,40.7765498215674,"12A-PM-1013-02","PM",10132018,"Adult","Cinnamon","running","runs away","POINT (-73.974596903918 40.7765498215674)"
-73.9507140045973,40.7957700986293,"41I-PM-1017-01","PM",10172018,"Adult","Gray","foraging","indifferent","POINT (-73.9507140045973 40.7957700986293)"
-73.9595886063173,40.7918405182594,"33D-AM-1017-09","AM",10172018,"Adult","Black","climbing","indifferent","POINT (-73.9595886063173 40.7918405182594)"
-73.9694185786221,40.7787189999566,"16D-AM-1007-06","AM",10072018,"Adult","Cinnamon","running","indifferent","POINT (-73.9694185786221 40.7787189999566)"
-73.9690082314914,40.7738993942891,"12G-AM-1012-05","AM",10122018,"Adult","Gray","chasing","runs away","POINT (-73.9690082314914 40.7738993942891)"
-73.9763629541474,40.7682321897044,"3E-PM-1008-04","PM",10082018,"Adult","Gray","running","runs away","POINT (-73.9763629541474 40.7682321897044)"
-73.9593895253501,40.7973085844087,"38B-AM-1019-03","AM",10192018,"Juvenile","Gray","eating","indifferent","POINT (-73.9593895253501 40.7973085844087)"
-73.9703683510176,40.7743975363958,"12F-PM-1007-10","PM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9703683510176 40.7743975363958)"
-73.9628041577934,40.7884180156055,"28D-AM-1012-06","AM",10122018,"Juvenile","Cinnamon","eating","runs away","POINT (-73.9628041577934 40.78841801560551)"
-73.97296259363,40.7652601851275,"1I-PM-1012-04","PM",10122018,"Juvenile","Cinnamon","climbing","runs away","POINT (-73.97296259363 40.7652601851275)"
-73.9561432836863,40.7982665347234,"41C-AM-1017-07","AM",10172018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.9561432836863 40.7982665347234)"
-73.971314838366,40.774951285041,"12E-AM-1017-03","AM",10172018,"Adult","Gray","climbing","indifferent","POINT (-73.971314838366 40.774951285041)"
-73.960094705031,40.7916066137699,"33D-AM-1017-01","AM",10172018,"Adult","Gray","climbing","indifferent","POINT (-73.960094705031 40.7916066137699)"
-73.972967003211,40.7711848438157,"7F-AM-1008-17","AM",10082018,"Adult","Gray","foraging","runs away","POINT (-73.972967003211 40.7711848438157)"
-73.957775998085,40.7932880937406,"35E-PM-1006-05","PM",10062018,"Adult","Gray","eating","approaches","POINT (-73.957775998085 40.7932880937406)"
-73.956289117157,40.7953393993803,"38E-AM-1010-11","AM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.956289117157 40.7953393993803)"
-73.972069937746,40.7659402627832,"3I-PM-1013-04","PM",10132018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.97206993774601 40.7659402627832)"
-73.9681090824978,40.7838275830328,"22B-PM-1014-04","PM",10142018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.9681090824978 40.7838275830328)"
-73.9712022111028,40.7672504368263,"4I-AM-1006-01","AM",10062018,"Adult","Black","running","indifferent","POINT (-73.9712022111028 40.7672504368263)"
-73.9671419119456,40.7758602486862,"14G-AM-1012-01","AM",10122018,"Adult","Cinnamon","foraging","runs away","POINT (-73.9671419119456 40.7758602486862)"
-73.9543373703455,40.7943889087123,"38G-PM-1020-07","PM",10202018,"Adult","Gray","chasing","indifferent","POINT (-73.9543373703455 40.7943889087123)"
-73.9701808122548,40.7744632730919,"12F-PM-1007-11","PM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9701808122548 40.7744632730919)"
-73.9689204258063,40.7712540588951,"9I-AM-1014-01","AM",10142018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.9689204258063 40.7712540588951)"
-73.9656324462902,40.7834034753081,"22E-PM-1014-02","PM",10142018,"Adult","Gray","climbing","approaches","POINT (-73.9656324462902 40.7834034753081)"
-73.9626065672894,40.788722645116,"29D-AM-1014-03","AM",10142018,"Juvenile","Gray","foraging","indifferent","POINT (-73.9626065672894 40.788722645116)"
-73.9751806727197,40.7671940332258,"3F-PM-1013-05","PM",10132018,"Adult","Gray","running","runs away","POINT (-73.97518067271972 40.7671940332258)"
-73.9641088172632,40.7886555184212,"28C-AM-1014-01","AM",10142018,"Adult","Black","running","indifferent","POINT (-73.9641088172632 40.7886555184212)"
-73.9637983513789,40.7828712516396,"23F-PM-1013-04","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9637983513789 40.7828712516396)"
-73.9735383602914,40.7723124703937,"8D-AM-1007-01","AM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9735383602914 40.7723124703937)"
-73.9677368646039,40.7821550964837,"20C-PM-1018-06","PM",10182018,"Juvenile","Gray","running","approaches","POINT (-73.96773686460392 40.782155096483706)"
-73.9625932664956,40.7885379477349,"29D-AM-1014-01","AM",10142018,"Adult","Black","foraging","indifferent","POINT (-73.9625932664956 40.7885379477349)"
-73.9697109398302,40.7776218260789,"15E-PM-1008-06","PM",10082018,"Adult","Gray","eating","indifferent","POINT (-73.9697109398302 40.7776218260789)"
-73.9789687905912,40.7692693139328,"3B-PM-1007-04","PM",10072018,"Juvenile","Gray","running","indifferent","POINT (-73.9789687905912 40.7692693139328)"
-73.9761799699276,40.774213409933,"9B-AM-1010-07","AM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9761799699276 40.774213409933)"
-73.9767835160078,40.7674030330482,"2E-PM-1014-04","PM",10142018,"Adult","Cinnamon","climbing","runs away","POINT (-73.9767835160078 40.7674030330482)"
-73.9700634278,40.7784223722453,"16D-PM-1010-07","PM",10102018,"Adult","Gray","chasing","indifferent","POINT (-73.9700634278 40.7784223722453)"
-73.9752673884392,40.7662642413761,"2G-AM-1010-04","AM",10102018,"Adult","Gray","eating","indifferent","POINT (-73.9752673884392 40.7662642413761)"
-73.9563473341712,40.7893712398425,"32H-PM-1006-03","PM",10062018,"Adult","Gray","running","approaches","POINT (-73.9563473341712 40.78937123984251)"
-73.9791767156268,40.7714445258765,"5A-AM-1006-02","AM",10062018,"Juvenile","Gray","climbing","indifferent","POINT (-73.9791767156268 40.7714445258765)"
-73.9729105002306,40.7672758037086,"4H-PM-1006-02","PM",10062018,"Adult","Gray","running","indifferent","POINT (-73.9729105002306 40.7672758037086)"
-73.9683883750097,40.7754344396847,"13G-PM-1008-01","PM",10082018,"Juvenile","Gray","foraging","indifferent","POINT (-73.9683883750097 40.7754344396847)"
-73.9765306970303,40.7694956875859,"4D-PM-1008-09","PM",10082018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.9765306970303 40.7694956875859)"
-73.9647845655965,40.7816573808695,"21F-AM-1018-07","AM",10182018,"Adult","Cinnamon","running","runs away","POINT (-73.9647845655965 40.7816573808695)"
-73.9686800784941,40.7766739029138,"15F-AM-1007-03","AM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9686800784941 40.7766739029138)"
-73.9593624259363,40.7905522356793,"32E-AM-1007-02","AM",10072018,"Adult","Gray","climbing","indifferent","POINT (-73.9593624259363 40.7905522356793)"
-73.9723736494597,40.7669501343297,"4H-AM-1006-01","AM",10062018,"Adult","Gray","foraging","indifferent","POINT (-73.9723736494597 40.7669501343297)"
-73.9742847552668,40.7731740123046,"9D-AM-1008-02","AM",10082018,"Adult","Gray","foraging","indifferent","POINT (-73.9742847552668 40.7731740123046)"
-73.9712187890707,40.7750640173134,"12E-PM-1018-01","PM",10182018,"Juvenile","Cinnamon","running","runs away","POINT (-73.9712187890707 40.7750640173134)"
-73.9576913492669,40.7994216061391,"41B-AM-1010-11","AM",10102018,"Adult","Gray","eating","indifferent","POINT (-73.9576913492669 40.7994216061391)"
-73.9753825640019,40.7671662013861,"3F-PM-1013-04","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9753825640019 40.7671662013861)"
-73.9802983138318,40.7676540772339,"1B-PM-1019-05","PM",10192018,"Adult","Gray","eating","indifferent","POINT (-73.9802983138318 40.7676540772339)"
-73.9697665830132,40.7759094917104,"13E-PM-1008-08","PM",10082018,"Juvenile","Cinnamon","eating","indifferent","POINT (-73.9697665830132 40.7759094917104)"
-73.9533101544112,40.7938634280159,"38H-AM-1019-01","AM",10192018,"Adult","Cinnamon","eating","indifferent","POINT (-73.9533101544112 40.7938634280159)"
-73.9576652087316,40.7875457977801,"29H-PM-1006-02","PM",10062018,"Adult","Gray","running","runs away","POINT (-73.9576652087316 40.7875457977801)"
-73.9576094432477,40.7965342664074,"38C-PM-1014-07","PM",10142018,"Adult","Gray","climbing","indifferent","POINT (-73.9576094432477 40.7965342664074)"
-73.9711634340673,40.7760553338671,"13D-AM-1014-05","AM",10142018,"Adult","Gray","chasing","indifferent","POINT (-73.9711634340673 40.7760553338671)"
-73.9714298880357,40.77410578689,"11E-PM-1012-02","PM",10122018,"Adult","Gray","foraging","indifferent","POINT (-73.9714298880357 40.77410578689)"
-73.9618213644671,40.7927648819738,"33B-AM-1010-02","AM",10102018,"Adult","Gray","running","runs away","POINT (-73.96182136446711 40.7927648819738)"
-73.9765027953575,40.7717327360835,"7C-AM-1012-02","AM",10122018,"Adult","Gray","running","indifferent","POINT (-73.9765027953575 40.7717327360835)"
-73.9686756254868,40.7777459102651,"16E-AM-1014-04","AM",10142018,"Adult","Gray","chasing","runs away","POINT (-73.9686756254868 40.7777459102651)"
-73.9614659899028,40.7945562907624,"35A-PM-1013-10","PM",10132018,"Adult","Gray","running","runs away","POINT (-73.9614659899028 40.7945562907624)"
-73.9756889766089,40.7676078308589,"3F-AM-1006-14","AM",10062018,"Adult","Gray","running","runs away","POINT (-73.9756889766089 40.7676078308589)"
-73.963209639301,40.7926138443715,"32A-PM-1013-07","PM",10132018,"Adult","Gray","chasing","indifferent","POINT (-73.963209639301 40.7926138443715)"
-73.9659118189359,40.7765739928504,"15H-AM-1013-02","AM",10132018,"Adult","Gray","climbing","indifferent","POINT (-73.9659118189359 40.7765739928504)"
-73.9747311312394,40.7677319725044,"3F-PM-1013-06","PM",10132018,"Adult","Gray","climbing","runs away","POINT (-73.97473113123941 40.7677319725044)"
-73.9809342290598,40.7687265606227,"2A-AM-1010-05","AM",10102018,"Adult","Gray","eating","approaches","POINT (-73.9809342290598 40.7687265606227)"
-73.9596445861554,40.7971948679007,"38A-PM-1013-05","PM",10132018,"Adult","Black","foraging","runs away","POINT (-73.9596445861554 40.7971948679007)"
-73.9681664642028,40.7724669681958,"11I-PM-1012-02","PM",10122018,"Adult","Gray","running","runs away","POINT (-73.9681664642028 40.7724669681958)"
-73.9615926031253,40.7944223235385,"35B-PM-1013-05","PM",10132018,"Adult","Gray","running","runs away","POINT (-73.96159260312531 40.7944223235385)"
-73.9754536566013,40.7698604918771,"5E-PM-1012-04","PM",10122018,"Adult","Gray","running","runs away","POINT (-73.9754536566013 40.7698604918771)"
-73.9711120079542,40.7760801911766,"13D-PM-1018-14","PM",10182018,"Adult","Cinnamon","running","indifferent","POINT (-73.9711120079542 40.7760801911766)"
-73.9664054327771,40.7756180893318,"14H-PM-1012-07","PM",10122018,"Adult","Gray","eating","indifferent","POINT (-73.9664054327771 40.7756180893318)"
-73.9750618008099,40.7737521167094,"9B-AM-1010-05","AM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9750618008099 40.7737521167094)"
-73.9643507588008,40.7904324693292,"30B-PM-1019-07","PM",10192018,"Adult","Gray","eating","runs away","POINT (-73.96435075880082 40.7904324693292)"
